Personel_ID,Yaka_Tipi,Cinsiyet,Yas,Medeni_Hal,Cocuk_Sayisi,Ilce,Mesafe_KM,Lojman_Kullanimi,Sertifika_Sayisi,Egitim_Saati_Yil,Seyahat_Sikligi,Toplam_Tecrube_Yil,Sirketteki_Yil,MKE_Oncesi_Tecrube,Ayni_Unvanda_Yil,Son_Terfi_Gecen_Yil,Mevcut_Yonetici_Yil,Birim_Degisim_Sayisi,Departman,Unvan,Egitim_Seviyesi,Maas_TL,Aylik_Mesai_Saat,Vardiya_Tipi,Vardiya_Rotasyon_Sikligi,Is_Kazasi_Gecmisi,Sendika_Sozlesme_Kalan_Ay,Kullanilan_Izin_Gun,Son_Zam_Orani,Son_Zamdan_Beri_Ay,Performans_Puani,Ortam_Memnuniyeti,Is_Memnuniyeti,Ekip_Uyum_Puani,Is_Ozel_Hayat_Dengesi,Istifa_Etti_Mi
MKE-14629,Mavi,Erkek,38,Evli,2,Cankaya,21,0,0,12,Seyahat Yok,8,6,2,0,0,2,0,Silah Fabrikasi,Atolye Ustasi,Lise,42801,29,Iki Vardiya,Haftalik,0,14,14,51.418026453022065,3,3,5,4,5,3,0
MKE-14630,Mavi,Erkek,49,Evli,2,MKE Lojmanlari,1,1,0,7,Seyahat Yok,1,1,0,0,0,2,0,Bakim Onarim,Operator,Lise,28306,23,Iki Vardiya,Haftalik,0,22,21,32.0303087460942,3,4,4,5,5,5,0
MKE-14631,Mavi,Erkek,39,Evli,1,MKE Lojmanlari,1,1,1,13,Seyahat Yok,12,11,1,2,1,2,0,Silah Fabrikasi,Atolye Ustasi,On Lisans,47073,20,Iki Vardiya,Aylik,0,2,15,38.69031914544756,5,1,3,4,4,5,0
MKE-14632,Beyaz,Erkek,26,Bekar,0,Etimesgut,40,0,1,16,Seyahat Yok,2,1,1,0,0,2,0,Satinalma,Muhendis,Lisans,55493,14,Yok,Yok,0,0,20,54.49035522474502,7,3,5,4,4,4,0
MKE-14633,Mavi,Erkek,53,Evli,2,MKE Lojmanlari,1,1,1,7,Seyahat Yok,13,11,2,1,1,2,0,Silah Fabrikasi,Teknisyen,Lise,33855,39,Iki Vardiya,Haftalik,0,10,19,47.2684407280299,9,1,4,4,4,3,0
MKE-14634,Mavi,Erkek,55,Bekar,0,MKE Lojmanlari,1,1,2,15,Seyahat Yok,3,2,1,0,0,3,0,Bakim Onarim,Operator,Lise,28197,40,Uc Vardiya,Aylik,0,18,18,54.55205927123121,8,3,4,4,5,5,0
MKE-14635,Beyaz,Erkek,49,Bekar,0,Cankaya,10,0,2,31,Seyahat Yok,8,5,3,2,2,2,0,IK,Kidemli Muhendis,Lisans,75945,11,Yok,Yok,0,0,25,40.420397419123425,2,3,3,4,5,4,1
MKE-14636,Mavi,Kadin,38,Bekar,0,MKE Lojmanlari,2,1,1,4,Seyahat Yok,3,3,0,1,0,2,0,Silah Fabrikasi,Operator,Lise,29011,19,Iki Vardiya,Haftalik,0,24,19,33.66288464094523,8,3,4,4,4,4,0
MKE-14637,Mavi,Erkek,49,Evli,1,Etimesgut,25,0,0,5,Seyahat Yok,5,1,4,0,0,1,0,Bakim Onarim,Teknisyen,Lise,28685,48,Uc Vardiya,Aylik,1,21,24,31.242338806942776,12,5,4,4,5,4,1
MKE-14638,Mavi,Erkek,53,Evli,1,Yenimahalle,29,0,0,9,Seyahat Yok,5,5,0,4,0,3,0,Silah Fabrikasi,Operator,Lise,26536,19,Iki Vardiya,Aylik,1,14,20,33.998217104648056,2,3,3,4,4,3,0
MKE-14639,Beyaz,Erkek,28,Bekar,0,Yenimahalle,51,0,3,39,Nadiren,4,4,0,0,0,4,0,AR-GE Tasarim,Kidemli Muhendis,Yuksek Lisans,85448,22,Yok,Yok,0,0,16,33.26693858990209,9,2,5,4,4,2,0
MKE-14640,Beyaz,Kadin,30,Bekar,0,Cankaya,27,0,3,35,Seyahat Yok,6,5,1,3,3,4,0,Satinalma,Kidemli Muhendis,Lisans,80385,34,Yok,Yok,0,0,19,39.799062342532636,8,4,4,4,5,5,0
MKE-14641,Beyaz,Erkek,32,Bekar,0,Yenimahalle,40,0,6,42,Nadiren,6,6,0,1,0,2,0,Kalite Yonetim,Kidemli Muhendis,Lisans,85619,35,Yok,Yok,0,0,19,50.597276871064274,6,3,4,4,5,4,0
MKE-14642,Beyaz,Erkek,32,Bekar,0,MKE Lojmanlari,3,1,4,27,Seyahat Yok,9,3,6,2,1,2,0,Bilgi Teknolojileri,Kidemli Muhendis,Lisans,69681,24,Yok,Yok,0,0,22,49.699894977217525,1,4,5,5,4,5,0
MKE-14643,Beyaz,Erkek,57,Evli,2,Cankaya,42,0,2,44,Seyahat Yok,23,22,1,11,4,1,2,Bilgi Teknolojileri,Takim Lideri,Lisans,119261,10,Yok,Yok,0,0,19,35.86699121487506,10,2,4,5,5,2,0
MKE-14644,Mavi,Erkek,51,Evli,1,MKE Lojmanlari,2,1,1,11,Seyahat Yok,19,4,15,0,0,2,0,Gazi Fisek Fabrikasi,Atolye Ustasi,On Lisans,36235,43,Uc Vardiya,Haftalik,0,22,17,34.80024406705658,5,3,4,4,4,4,0
MKE-14645,Mavi,Kadin,45,Bekar,0,MKE Lojmanlari,1,1,1,9,Seyahat Yok,22,17,5,15,7,3,1,Gazi Fisek Fabrikasi,Basusta,Lise,56477,61,Uc Vardiya,Haftalik,0,18,17,46.4423249350808,4,5,1,1,2,2,0
MKE-14646,Mavi,Erkek,43,Evli,1,MKE Lojmanlari,1,1,2,14,Seyahat Yok,7,5,2,1,0,1,0,Gazi Fisek Fabrikasi,Teknisyen,Lise,34728,30,Iki Vardiya,Haftalik,0,20,14,35.418304048148514,3,3,4,5,5,3,0
MKE-14647,Mavi,Erkek,53,Evli,2,MKE Lojmanlari,1,1,0,7,Seyahat Yok,28,20,8,15,7,3,4,Silah Fabrikasi,Atolye Ustasi,Lise,44911,30,Iki Vardiya,Haftalik,0,18,15,36.002767119753685,4,3,3,4,5,3,0
MKE-14648,Mavi,Erkek,32,Evli,1,MKE Lojmanlari,2,1,1,12,Seyahat Yok,12,9,3,7,6,1,1,Silah Fabrikasi,Teknisyen,Lise,34781,31,Uc Vardiya,Aylik,0,19,15,44.83915462078146,5,3,5,4,5,3,0
MKE-14649,Mavi,Erkek,41,Evli,2,Yenimahalle,21,0,2,12,Seyahat Yok,7,7,0,2,1,2,0,Gazi Fisek Fabrikasi,Teknisyen,Lise,35522,16,Iki Vardiya,Haftalik,0,20,15,46.91985155167536,8,3,4,5,5,4,0
MKE-14650,Beyaz,Erkek,28,Evli,3,Mamaj,48,0,6,47,Nadiren,3,1,2,0,0,2,0,AR-GE Tasarim,Muhendis,Lisans,53366,39,Yok,Yok,0,0,23,37.12318079459076,11,4,5,4,5,2,0
MKE-14651,Beyaz,Erkek,53,Bekar,0,Mamaj,39,0,1,38,Seyahat Yok,3,1,2,0,0,1,0,Kalite Yonetim,Muhendis,Yuksek Lisans,52641,35,Yok,Yok,0,0,24,52.293706355484744,12,3,3,5,5,4,0
MKE-14652,Beyaz,Erkek,22,Bekar,0,Cankaya,41,0,3,30,Seyahat Yok,1,1,0,0,0,2,0,Kalite Yonetim,Uzman,Yuksek Lisans,55170,13,Yok,Yok,0,0,22,31.03319907126652,11,3,5,4,4,3,0
MKE-14653,Mavi,Erkek,41,Evli,1,Kalebasi,23,0,0,12,Seyahat Yok,3,3,0,2,2,1,0,Muhimmat Fabrikasi,Operator,Lise,26947,39,Iki Vardiya,Aylik,0,13,23,47.81179507711255,12,3,4,3,5,4,0
MKE-14654,Mavi,Erkek,57,Evli,2,Kalebasi,39,0,2,16,Seyahat Yok,5,5,0,1,0,4,0,Bakim Onarim,Teknisyen,On Lisans,34463,59,Uc Vardiya,Haftalik,0,14,21,31.916446034517673,8,3,2,1,2,1,0
MKE-14655,Mavi,Erkek,33,Evli,1,MKE Lojmanlari,3,1,1,5,Seyahat Yok,2,2,0,1,1,1,0,Gazi Fisek Fabrikasi,Operator,Lise,29211,36,Uc Vardiya,Haftalik,1,3,25,36.207958537273846,9,3,4,4,5,3,0
MKE-14656,Mavi,Erkek,48,Evli,1,MKE Lojmanlari,1,1,2,8,Seyahat Yok,13,13,0,1,0,2,2,Gazi Fisek Fabrikasi,Atolye Ustasi,On Lisans,49069,36,Uc Vardiya,Aylik,0,20,25,39.3432099010933,12,3,5,5,5,3,0
MKE-14657,Mavi,Erkek,29,Evli,2,Mamaj,33,0,2,8,Seyahat Yok,7,7,0,3,3,2,0,Bakim Onarim,Teknisyen,Lise,35377,34,Iki Vardiya,Aylik,0,7,22,41.94515469099389,7,3,5,4,5,5,0
MKE-14658,Mavi,Erkek,35,Evli,2,Etimesgut,17,0,0,18,Seyahat Yok,2,2,0,1,1,2,0,Gazi Fisek Fabrikasi,Operator,Lise,27257,33,Iki Vardiya,Haftalik,0,16,15,32.343219592875634,1,3,4,4,5,4,0
MKE-14659,Mavi,Erkek,27,Evli,2,Yenimahalle,8,0,1,12,Seyahat Yok,1,1,0,0,0,1,0,Gazi Fisek Fabrikasi,Operator,On Lisans,29941,62,Uc Vardiya,Aylik,0,11,16,52.530802678783466,5,3,2,2,2,2,0
MKE-14660,Mavi,Erkek,48,Evli,1,Etimesgut,18,0,0,11,Seyahat Yok,7,4,3,1,0,2,0,Gazi Fisek Fabrikasi,Operator,Lise,28193,46,Uc Vardiya,Haftalik,0,3,18,46.148633330982435,4,3,4,5,4,3,0
MKE-14661,Beyaz,Kadin,24,Evli,1,Mamaj,16,0,5,25,Seyahat Yok,1,1,0,0,0,1,0,Satinalma,Muhendis,Yuksek Lisans,59543,28,Yok,Yok,0,0,18,40.25975618294434,8,3,3,5,4,5,0
MKE-14662,Mavi,Erkek,46,Evli,2,MKE Lojmanlari,2,1,0,7,Seyahat Yok,14,7,7,3,3,1,0,Muhimmat Fabrikasi,Basusta,Lise,54106,40,Uc Vardiya,Haftalik,0,6,20,47.293256405518036,4,3,3,4,4,4,0
MKE-14663,Mavi,Erkek,41,Evli,1,Mamaj,32,0,0,15,Seyahat Yok,16,4,12,1,1,2,0,Gazi Fisek Fabrikasi,Atolye Ustasi,On Lisans,37135,38,Iki Vardiya,Haftalik,0,12,17,37.21422067601144,5,2,5,5,5,5,0
MKE-14664,Mavi,Erkek,39,Evli,1,Etimesgut,29,0,0,16,Seyahat Yok,3,2,1,0,0,1,0,Silah Fabrikasi,Operator,On Lisans,27230,29,Iki Vardiya,Haftalik,0,10,22,52.37437037583508,1,4,4,5,4,4,0
MKE-14665,Beyaz,Erkek,52,Evli,1,Yenimahalle,31,0,4,40,Seyahat Yok,20,11,9,7,3,5,1,Kalite Yonetim,Takim Lideri,Doktora,105879,24,Yok,Yok,0,0,25,53.718537033808964,1,3,4,4,5,4,0
MKE-14666,Beyaz,Erkek,58,Bekar,0,Cankaya,25,0,2,41,Nadiren,1,1,0,0,0,1,0,Bilgi Teknolojileri,Uzman,Lisans,55136,30,Yok,Yok,0,0,14,52.27926948048379,4,5,3,4,5,4,0
MKE-14667,Mavi,Erkek,58,Evli,1,MKE Lojmanlari,3,1,1,12,Seyahat Yok,13,9,4,8,8,3,0,Bakim Onarim,Atolye Ustasi,Lise,44044,60,Uc Vardiya,Haftalik,0,3,18,45.357439204240684,10,3,1,2,3,1,0
MKE-14668,Beyaz,Erkek,55,Bekar,0,Cankaya,35,0,5,34,Siklikla,31,6,25,3,2,3,0,Bilgi Teknolojileri,Takim Lideri,Lisans,92794,15,Yok,Yok,0,0,17,31.552884634259602,9,3,5,4,5,5,1
MKE-14669,Beyaz,Erkek,35,Evli,1,Kalebasi,18,0,6,27,Nadiren,4,1,3,0,0,1,0,Kalite Yonetim,Muhendis,Lisans,49986,42,Yok,Yok,0,0,20,41.3089746245604,12,2,4,3,5,3,1
MKE-14670,Mavi,Erkek,32,Bekar,0,MKE Lojmanlari,2,1,2,7,Seyahat Yok,14,7,7,3,3,4,0,Muhimmat Fabrikasi,Basusta,On Lisans,50860,34,Iki Vardiya,Haftalik,0,24,21,42.73262605462476,11,1,5,4,4,5,0
MKE-14671,Beyaz,Erkek,34,Evli,3,Etimesgut,51,0,3,42,Siklikla,7,3,4,0,0,2,0,Satinalma,Kidemli Muhendis,Lisans,71828,34,Yok,Yok,0,0,17,31.581540280877906,7,5,4,4,4,1,0
MKE-14672,Mavi,Kadin,28,Bekar,0,MKE Lojmanlari,1,1,1,13,Seyahat Yok,10,4,6,0,0,5,0,Silah Fabrikasi,Atolye Ustasi,Lise,40092,30,Iki Vardiya,Haftalik,0,8,20,47.34852922404814,11,3,5,4,5,4,0
MKE-14673,Beyaz,Erkek,44,Evli,2,Etimesgut,39,0,1,15,Siklikla,19,13,6,5,3,5,2,Kalite Yonetim,Kidemli Muhendis,Lisans,78591,30,Yok,Yok,0,0,15,30.12292875177067,6,3,5,5,4,5,1
MKE-14674,Mavi,Erkek,52,Evli,2,Cankaya,26,0,0,16,Seyahat Yok,4,4,0,2,0,1,0,Gazi Fisek Fabrikasi,Operator,Lise,29424,10,Iki Vardiya,Haftalik,0,24,17,37.12511268702451,10,3,5,4,4,4,0
MKE-14675,Beyaz,Erkek,46,Bekar,0,Etimesgut,51,0,2,44,Seyahat Yok,10,8,2,4,2,4,1,Kalite Yonetim,Kidemli Muhendis,Lisans,78162,17,Yok,Yok,0,0,19,54.6256776634297,3,5,4,4,4,2,0
MKE-14676,Beyaz,Erkek,49,Bekar,0,MKE Lojmanlari,1,1,3,41,Siklikla,24,12,12,4,1,3,0,IK,Kidemli Muhendis,Lisans,72035,19,Yok,Yok,0,0,15,38.20511020129325,6,2,5,4,5,5,0
MKE-14677,Beyaz,Kadin,33,Evli,2,Cankaya,25,0,6,40,Seyahat Yok,4,2,2,1,0,2,0,AR-GE Tasarim,Kidemli Muhendis,Lisans,73749,7,Yok,Yok,0,0,19,31.46930724787994,7,3,4,4,5,3,0
MKE-14678,Mavi,Erkek,32,Evli,1,MKE Lojmanlari,2,1,1,8,Seyahat Yok,7,6,1,2,2,5,0,Bakim Onarim,Operator,On Lisans,27190,57,Uc Vardiya,Haftalik,1,5,14,52.457326348637345,7,4,5,5,5,5,0
MKE-14679,Mavi,Erkek,49,Evli,2,Mamaj,20,0,1,6,Seyahat Yok,20,6,14,3,3,4,0,Muhimmat Fabrikasi,Basusta,Lise,47937,19,Iki Vardiya,Haftalik,0,16,18,32.240149181677154,2,3,4,3,5,3,0
MKE-14680,Mavi,Kadin,35,Evli,3,MKE Lojmanlari,2,1,1,14,Seyahat Yok,9,3,6,0,0,2,0,Muhimmat Fabrikasi,Atolye Ustasi,Lise,38139,23,Iki Vardiya,Haftalik,0,1,22,50.847953576795156,10,2,3,4,5,4,0
MKE-14681,Mavi,Erkek,57,Evli,2,Mamaj,9,0,0,7,Seyahat Yok,17,4,13,0,0,4,0,Muhimmat Fabrikasi,Atolye Ustasi,Lise,37313,54,Uc Vardiya,Haftalik,1,21,16,36.99566457707696,3,3,5,5,5,5,1
MKE-14682,Mavi,Erkek,56,Bekar,0,MKE Lojmanlari,1,1,0,6,Seyahat Yok,32,16,16,4,4,3,3,Muhimmat Fabrikasi,Basusta,Lise,51845,64,Uc Vardiya,Aylik,0,7,14,53.37245559218716,3,3,1,1,3,2,0
MKE-14683,Beyaz,Erkek,40,Evli,2,Yenimahalle,28,0,2,49,Seyahat Yok,2,2,0,0,0,3,0,Bilgi Teknolojileri,Muhendis,Lisans,58765,21,Yok,Yok,0,0,20,30.681374325835034,2,4,4,5,4,4,0
MKE-14684,Beyaz,Kadin,48,Evli,2,Kalebasi,38,0,4,36,Seyahat Yok,21,9,12,7,3,3,0,IK,Takim Lideri,Lisans,101682,5,Yok,Yok,0,0,19,51.38858111560393,9,3,4,5,4,5,0
MKE-14685,Beyaz,Erkek,26,Bekar,0,Mamaj,21,0,3,42,Siklikla,2,1,1,0,0,1,0,Kalite Yonetim,Muhendis,Lisans,53702,40,Yok,Yok,0,0,21,43.779074065225615,10,3,4,4,5,4,0
MKE-14686,Beyaz,Erkek,52,Evli,2,Kalebasi,46,0,4,17,Nadiren,16,1,15,0,0,2,0,IK,Takim Lideri,Lisans,85972,39,Yok,Yok,0,0,19,52.40395578075428,10,3,4,4,5,2,1
MKE-14687,Mavi,Erkek,29,Bekar,0,Yenimahalle,37,0,0,6,Seyahat Yok,9,1,8,0,0,2,0,Silah Fabrikasi,Atolye Ustasi,Lise,35183,26,Iki Vardiya,Haftalik,0,12,15,39.99722861159376,11,3,4,4,5,4,0
MKE-14688,Mavi,Erkek,25,Bekar,0,Cankaya,10,0,1,10,Seyahat Yok,3,3,0,0,0,4,0,Muhimmat Fabrikasi,Operator,Lise,29602,16,Iki Vardiya,Haftalik,0,18,17,43.56949919055786,4,3,3,5,4,5,0
MKE-14689,Mavi,Erkek,51,Evli,1,MKE Lojmanlari,3,1,0,8,Seyahat Yok,3,2,1,0,0,1,0,Silah Fabrikasi,Operator,Lise,28585,25,Uc Vardiya,Aylik,0,18,19,48.79072955582954,10,4,5,3,5,5,0
MKE-14690,Mavi,Erkek,50,Evli,2,MKE Lojmanlari,3,1,1,19,Seyahat Yok,11,9,2,8,5,2,1,Muhimmat Fabrikasi,Atolye Ustasi,Lise,44123,22,Uc Vardiya,Haftalik,0,12,22,35.1440353041034,11,1,4,4,5,4,0
MKE-14691,Mavi,Erkek,29,Evli,2,Mamaj,41,0,1,14,Seyahat Yok,7,6,1,1,0,5,0,Gazi Fisek Fabrikasi,Teknisyen,Lise,34040,38,Iki Vardiya,Haftalik,0,8,16,42.09238333191976,12,3,4,5,4,1,0
MKE-14692,Mavi,Erkek,30,Evli,3,MKE Lojmanlari,2,1,0,19,Seyahat Yok,10,1,9,0,0,2,0,Muhimmat Fabrikasi,Atolye Ustasi,Lise,37849,38,Iki Vardiya,Aylik,1,8,22,36.42063672495953,9,3,4,4,4,5,0
MKE-14693,Mavi,Erkek,44,Evli,2,MKE Lojmanlari,1,1,2,4,Seyahat Yok,6,2,4,0,0,1,0,Gazi Fisek Fabrikasi,Teknisyen,Lise,29773,49,Uc Vardiya,Haftalik,0,23,20,52.91282808799965,4,3,4,4,4,3,0
MKE-14694,Beyaz,Erkek,46,Bekar,0,MKE Lojmanlari,2,1,2,44,Seyahat Yok,5,5,0,4,3,1,0,AR-GE Tasarim,Muhendis,Doktora,61330,5,Yok,Yok,0,0,25,41.51043175560469,3,3,4,5,5,5,0
MKE-14695,Beyaz,Erkek,34,Bekar,0,Kalebasi,41,0,3,29,Nadiren,7,3,4,0,0,3,0,Satinalma,Kidemli Muhendis,Lisans,71538,40,Yok,Yok,0,0,18,41.991084700523935,7,3,3,4,4,2,0
MKE-14696,Beyaz,Erkek,34,Evli,1,Yenimahalle,23,0,2,31,Seyahat Yok,6,2,4,0,0,1,0,AR-GE Tasarim,Kidemli Muhendis,Yuksek Lisans,66836,27,Yok,Yok,0,0,24,40.02677406422207,11,3,3,4,5,5,0
MKE-14697,Mavi,Erkek,22,Evli,3,MKE Lojmanlari,2,1,0,10,Seyahat Yok,1,1,0,0,0,1,0,Silah Fabrikasi,Operator,Lise,28546,49,Uc Vardiya,Haftalik,0,24,14,30.048601535078856,4,4,4,4,4,4,0
MKE-14698,Beyaz,Erkek,47,Evli,1,MKE Lojmanlari,3,1,3,31,Nadiren,17,4,13,1,0,1,0,Kalite Yonetim,Kidemli Muhendis,Yuksek Lisans,64553,44,Yok,Yok,0,0,14,30.93560931228296,9,4,4,5,5,4,1
MKE-14699,Beyaz,Erkek,44,Evli,1,Cankaya,22,0,1,42,Seyahat Yok,6,3,3,2,2,4,0,IK,Kidemli Muhendis,Lisans,73747,5,Yok,Yok,0,0,17,40.763329945249524,11,3,3,4,5,5,0
MKE-14700,Beyaz,Kadin,35,Evli,3,Cankaya,18,0,1,23,Nadiren,2,1,1,0,0,1,0,AR-GE Tasarim,Uzman,Yuksek Lisans,47052,39,Yok,Yok,0,0,20,37.192231356292936,11,2,4,4,5,3,0
MKE-14701,Beyaz,Erkek,49,Evli,2,Kalebasi,48,0,5,21,Nadiren,24,9,15,2,2,2,0,AR-GE Tasarim,Takim Lideri,Yuksek Lisans,98880,33,Yok,Yok,0,0,18,53.11879505762446,1,2,5,4,4,2,0
MKE-14702,Mavi,Erkek,54,Bekar,0,Kalebasi,25,0,0,11,Seyahat Yok,27,22,5,3,3,2,0,Silah Fabrikasi,Atolye Ustasi,Lise,45992,29,Iki Vardiya,Haftalik,0,3,23,43.18183141836948,7,2,4,4,5,3,0
MKE-14703,Mavi,Erkek,41,Evli,1,Yenimahalle,25,0,1,18,Seyahat Yok,12,2,10,0,0,1,0,Silah Fabrikasi,Atolye Ustasi,On Lisans,37154,33,Uc Vardiya,Haftalik,0,8,18,30.981791678813074,2,2,5,4,5,5,0
MKE-14704,Mavi,Erkek,23,Evli,2,Cankaya,49,0,2,15,Seyahat Yok,2,2,0,0,0,3,0,Muhimmat Fabrikasi,Operator,Lise,29979,54,Uc Vardiya,Haftalik,0,9,17,52.380649467363554,3,3,5,5,5,5,0
MKE-14705,Mavi,Kadin,45,Evli,1,Kalebasi,14,0,2,8,Seyahat Yok,17,7,10,2,0,4,0,Bakim Onarim,Atolye Ustasi,On Lisans,41990,38,Iki Vardiya,Haftalik,0,5,22,30.177219555709378,5,3,3,5,5,3,0
MKE-14706,Mavi,Kadin,57,Evli,2,Kalebasi,37,0,1,6,Seyahat Yok,15,5,10,1,1,4,0,Muhimmat Fabrikasi,Basusta,Lise,50182,18,Iki Vardiya,Aylik,0,2,24,33.90706221854244,10,2,4,4,5,4,0
MKE-14707,Mavi,Erkek,34,Bekar,0,MKE Lojmanlari,1,1,0,15,Seyahat Yok,1,1,0,0,0,1,0,Bakim Onarim,Operator,Lise,29412,29,Iki Vardiya,Haftalik,0,17,19,47.6189822758464,12,3,5,5,5,3,0
MKE-14708,Beyaz,Erkek,47,Evli,2,Yenimahalle,28,0,4,35,Nadiren,7,3,4,2,1,1,0,Bilgi Teknolojileri,Kidemli Muhendis,Lisans,70859,21,Yok,Yok,0,0,17,39.05281313690201,9,4,4,4,4,5,0
MKE-14709,Mavi,Erkek,46,Bekar,0,MKE Lojmanlari,2,1,0,18,Seyahat Yok,20,5,15,4,3,4,0,Bakim Onarim,Atolye Ustasi,Lise,36917,25,Iki Vardiya,Haftalik,0,2,15,34.15344010093802,5,3,5,4,5,4,0
MKE-14710,Mavi,Erkek,32,Evli,2,MKE Lojmanlari,2,1,0,9,Seyahat Yok,4,4,0,2,2,4,0,Muhimmat Fabrikasi,Teknisyen,Lise,34835,17,Iki Vardiya,Aylik,0,3,22,34.9021517789617,5,4,5,4,5,4,0
MKE-14711,Mavi,Erkek,40,Evli,2,Kalebasi,48,0,2,16,Seyahat Yok,9,9,0,6,1,5,1,Bakim Onarim,Atolye Ustasi,Lise,48010,51,Uc Vardiya,Haftalik,0,12,17,38.64824781077406,10,1,5,5,5,5,1
MKE-14712,Mavi,Kadin,39,Bekar,0,MKE Lojmanlari,2,1,0,4,Seyahat Yok,19,17,2,8,7,3,3,Silah Fabrikasi,Atolye Ustasi,Lise,45392,35,Iki Vardiya,Haftalik,0,20,17,38.771840362528344,9,3,5,4,5,4,0
MKE-14713,Beyaz,Erkek,42,Bekar,0,Cankaya,25,0,4,46,Seyahat Yok,15,1,14,0,0,2,0,AR-GE Tasarim,Takim Lideri,Doktora,88629,22,Yok,Yok,0,0,18,44.66434082747847,7,3,5,3,5,3,1
MKE-14714,Beyaz,Erkek,47,Evli,1,Cankaya,51,0,4,22,Seyahat Yok,8,2,6,0,0,1,0,AR-GE Tasarim,Uzman,Lisans,46442,10,Yok,Yok,0,0,20,36.94254994855643,3,3,5,4,4,2,0
MKE-14715,Beyaz,Erkek,55,Evli,1,MKE Lojmanlari,2,1,3,32,Seyahat Yok,29,21,8,20,1,1,3,Kalite Yonetim,Kidemli Muhendis,Yuksek Lisans,78420,17,Yok,Yok,0,0,15,42.40847913391108,2,3,3,5,5,3,0
MKE-14716,Beyaz,Erkek,49,Bekar,0,Kalebasi,17,0,6,22,Seyahat Yok,20,7,13,2,0,2,0,IK,Takim Lideri,Lisans,99010,44,Yok,Yok,0,0,20,48.46349062960845,6,2,4,4,5,4,0
MKE-14717,Mavi,Erkek,38,Evli,2,MKE Lojmanlari,1,1,2,15,Seyahat Yok,15,15,0,2,2,4,1,Bakim Onarim,Basusta,Lise,58785,20,Iki Vardiya,Haftalik,0,16,19,30.202025824715584,10,4,4,4,4,5,0
MKE-14718,Mavi,Kadin,39,Evli,1,Kalebasi,35,0,2,15,Seyahat Yok,17,4,13,0,0,5,0,Bakim Onarim,Atolye Ustasi,Lise,39676,60,Uc Vardiya,Haftalik,0,22,24,33.57647338062214,11,3,2,1,2,2,0
MKE-14719,Mavi,Erkek,56,Evli,1,Kalebasi,9,0,2,6,Seyahat Yok,4,3,1,0,0,2,0,Gazi Fisek Fabrikasi,Operator,Lise,28276,26,Iki Vardiya,Haftalik,0,15,23,42.18350625942255,5,3,4,4,4,5,0
MKE-14720,Mavi,Erkek,54,Evli,2,Etimesgut,39,0,1,12,Seyahat Yok,28,27,1,9,4,5,2,Muhimmat Fabrikasi,Atolye Ustasi,On Lisans,47301,24,Iki Vardiya,Haftalik,0,10,18,37.976526087609756,7,3,5,4,5,3,0
MKE-14721,Beyaz,Erkek,58,Evli,2,Kalebasi,53,0,1,19,Seyahat Yok,18,11,7,4,2,3,0,Bilgi Teknolojileri,Kidemli Muhendis,Lisans,74411,16,Yok,Yok,0,0,18,46.95127403456206,12,5,4,4,5,2,0
MKE-14722,Mavi,Kadin,47,Evli,1,Yenimahalle,48,0,1,7,Seyahat Yok,13,7,6,4,0,1,0,Silah Fabrikasi,Atolye Ustasi,Lise,40774,26,Iki Vardiya,Aylik,0,10,23,42.08563733387465,10,3,4,4,5,2,0
MKE-14723,Mavi,Erkek,30,Evli,2,Etimesgut,51,0,2,17,Seyahat Yok,4,1,3,0,0,1,0,Muhimmat Fabrikasi,Operator,Lise,25594,38,Iki Vardiya,Haftalik,0,9,23,44.22732200595983,10,4,4,3,5,1,0
MKE-14724,Mavi,Erkek,35,Evli,2,Etimesgut,8,0,2,9,Seyahat Yok,9,2,7,0,0,2,0,Silah Fabrikasi,Atolye Ustasi,Lise,38124,31,Uc Vardiya,Haftalik,0,19,20,35.50701007694228,3,3,3,4,5,4,0
MKE-14725,Mavi,Kadin,44,Evli,2,Kalebasi,52,0,1,6,Seyahat Yok,4,4,0,1,0,1,0,Gazi Fisek Fabrikasi,Teknisyen,Lise,34210,34,Iki Vardiya,Aylik,0,7,17,41.33561526083007,9,4,4,4,5,1,0
MKE-14726,Mavi,Erkek,39,Bekar,0,MKE Lojmanlari,1,1,1,5,Seyahat Yok,8,7,1,0,0,4,0,Bakim Onarim,Atolye Ustasi,Lise,46734,61,Uc Vardiya,Haftalik,0,16,17,44.847530192143466,10,3,2,2,2,2,0
MKE-14727,Beyaz,Erkek,24,Evli,2,Kalebasi,33,0,4,17,Seyahat Yok,1,1,0,0,0,1,0,Bilgi Teknolojileri,Muhendis,Lisans,61179,27,Yok,Yok,0,0,16,49.05541621180115,8,3,4,5,5,4,0
MKE-14728,Mavi,Erkek,56,Evli,2,Etimesgut,25,0,2,10,Seyahat Yok,3,2,1,0,0,3,0,Gazi Fisek Fabrikasi,Operator,On Lisans,25214,23,Iki Vardiya,Haftalik,0,12,18,34.171534404174615,12,4,4,3,5,3,0
MKE-14729,Beyaz,Erkek,25,Evli,1,Yenimahalle,27,0,4,37,Seyahat Yok,1,1,0,0,0,1,0,Bilgi Teknolojileri,Uzman,Lisans,54840,40,Yok,Yok,0,0,18,53.13210324540918,2,3,4,4,5,5,0
